Element,Wavelength_A
Fe I,2446.401
Fe I,2447.7090000000003
Fe I,2447.85
Fe I,2448.392
Fe I,2448.576
Fe I,2449.266
Fe I,2449.9359999999997
Fe I,2450.444
Fe I,2450.555
Fe I,2451.389
Fe I,2451.417
Fe I,2451.676
Fe I,2451.719
Fe I,2452.168
Fe I,2452.591
Fe I,2452.973
Fe I,2453.388
Fe I,2453.476
Fe I,2453.5679999999998
Fe I,2454.5519999999997
Fe I,2454.624
Fe I,2455.569
Fe I,2456.71
Fe I,2457.593
Fe I,2457.597
Fe I,2458.5679999999998
Fe I,2460.076
Fe I,2460.26
Fe I,2460.3
Fe I,2462.092
Fe I,2462.181
Fe I,2462.647
Fe I,2462.757
Fe I,2463.292
Fe I,2463.7309999999998
Fe I,2465.1490000000003
Fe I,2465.39
Fe I,2467.568
Fe I,2467.732
Fe I,2468.88
Fe I,2469.407
Fe I,2469.939
Fe I,2470.373
Fe I,2470.965
Fe I,2472.334
Fe I,2472.336
Fe I,2472.3509999999997
Fe I,2472.8720000000003
Fe I,2472.895
Fe I,2473.157
Fe I,2474.178
Fe I,2474.305
Fe I,2474.789
Fe I,2474.8140000000003
Fe I,2475.176
Fe I,2475.4669999999996
Fe I,2475.7599999999998
Fe I,2476.4719999999998
Fe I,2476.6569999999997
Fe I,2476.865
Fe I,2477.237
Fe I,2477.867
Fe I,2478.128
Fe I,2478.181
Fe I,2478.213
Fe I,2478.398
Fe I,2479.478
Fe I,2479.48
Fe I,2479.627
Fe I,2479.776
Fe I,2479.7909999999997
Fe I,2480.188
Fe I,2480.239
Fe I,2480.389
Fe I,2482.336
Fe I,2482.75
Fe I,2483.02
Fe I,2483.271
Fe I,2483.533
Fe I,2484.187
Fe I,2484.431
Fe I,2484.5249999999996
Fe I,2485.442
Fe I,2485.8160000000003
Fe I,2485.968
Fe I,2485.99
Fe I,2486.329
Fe I,2486.373
Fe I,2486.511
Fe I,2486.692
Fe I,2487.0660000000003
Fe I,2487.1369999999997
Fe I,2487.248
Fe I,2487.253
Fe I,2487.37
Fe I,2487.416
Fe I,2488.143
Fe I,2488.16
Fe I,2488.195
Fe I,2488.484
Fe I,2488.531
Fe I,2488.944
Fe I,2489.024
Fe I,2489.074
Fe I,2489.076
Fe I,2489.346
Fe I,2489.375
Fe I,2489.519
Fe I,2489.752
Fe I,2489.913
Fe I,2490.6440000000002
Fe I,2490.707
Fe I,2490.83
Fe I,2491.1549999999997
Fe I,2491.285
Fe I,2491.476
Fe I,2491.648
Fe I,2491.6710000000003
Fe I,2491.989
Fe I,2492.2290000000003
Fe I,2492.456
Fe I,2492.6310000000003
Fe I,2492.821
Fe I,2492.873
Fe I,2493.499
Fe I,2493.571
Fe I,2494.001
Fe I,2494.005
Fe I,2494.1040000000003
Fe I,2494.201
Fe I,2494.2509999999997
Fe I,2494.5099999999998
Fe I,2494.751
Fe I,2494.772
Fe I,2495.277
Fe I,2495.431
Fe I,2495.874
Fe I,2496.534
Fe I,2497.852
Fe I,2498.126
Fe I,2498.2239999999997
Fe I,2498.243
Fe I,2498.2839999999997
Fe I,2498.3019999999997
Fe I,2498.342
Fe I,2498.701
Fe I,2499.629
Fe I,2499.693
Fe I,2500.859
Fe I,2501.097
Fe I,2501.132
Fe I,2501.193
Fe I,2501.424
Fe I,2501.658
Fe I,2501.694
Fe I,2501.882
Fe I,2502.226
Fe I,2502.4449999999997
Fe I,2502.491
Fe I,2503.491
Fe I,2503.561
Fe I,2504.099
Fe I,2504.545
Fe I,2504.631
Fe I,2504.683
Fe I,2504.998
Fe I,2505.008
Fe I,2505.029
Fe I,2505.155
Fe I,2505.2529999999997
Fe I,2505.4429999999998
Fe I,2505.632
Fe I,2505.893
Fe I,2506.025
Fe I,2506.138
Fe I,2506.183
Fe I,2506.1859999999997
Fe I,2506.199
Fe I,2506.2889999999998
Fe I,2506.479
Fe I,2506.557
Fe I,2506.572
Fe I,2506.581
Fe I,2506.6
Fe I,2506.659
Fe I,2506.709
Fe I,2506.931
Fe I,2507.1
Fe I,2507.523
Fe I,2507.675
Fe I,2507.9
Fe I,2508.753
Fe I,2508.937
Fe I,2509.391
Fe I,2510.297
Fe I,2510.577
Fe I,2510.754
Fe I,2510.7980000000002
Fe I,2510.835
Fe I,2510.918
Fe I,2511.0280000000002
Fe I,2511.319
Fe I,2512.092
Fe I,2512.208
Fe I,2512.275
Fe I,2512.354
Fe I,2512.3650000000002
Fe I,2512.898
Fe I,2513.331
Fe I,2513.5
Fe I,2513.848
Fe I,2514.127
Fe I,2514.2799999999997
Fe I,2514.517
Fe I,2514.709
Fe I,2515.138
Fe I,2515.853
Fe I,2516.25
Fe I,2516.571
Fe I,2516.955
Fe I,2517.013
Fe I,2517.123
Fe I,2517.3419999999996
Fe I,2517.487
Fe I,2517.661
Fe I,2517.7619999999997
Fe I,2517.8
Fe I,2517.8720000000003
Fe I,2518.0969999999998
Fe I,2518.102
Fe I,2518.169
Fe I,2518.484
Fe I,2518.665
Fe I,2518.678
Fe I,2518.792
Fe I,2518.824
Fe I,2518.847
Fe I,2519.191
Fe I,2519.508
Fe I,2519.629
Fe I,2519.774
Fe I,2519.845
Fe I,2520.872
Fe I,2520.971
Fe I,2521.0
Fe I,2521.007
Fe I,2521.0589999999997
Fe I,2521.1639999999998
Fe I,2521.174
Fe I,2521.619
Fe I,2521.6440000000002
Fe I,2521.69
Fe I,2521.7599999999998
Fe I,2521.919
Fe I,2521.944
Fe I,2522.194
Fe I,2522.48
Fe I,2522.831
Fe I,2522.849
Fe I,2523.138
Fe I,2523.201
Fe I,2523.276
Fe I,2523.661
Fe I,2524.233
Fe I,2524.292
Fe I,2524.351
Fe I,2524.389
Fe I,2524.5150000000003
Fe I,2524.5240000000003
Fe I,2524.5609999999997
Fe I,2524.685
Fe I,2525.024
Fe I,2526.332
Fe I,2526.419
Fe I,2526.7709999999997
Fe I,2527.266
Fe I,2527.435
Fe I,2527.505
Fe I,2528.075
Fe I,2528.176
Fe I,2528.8489999999997
Fe I,2528.877
Fe I,2529.135
Fe I,2529.308
Fe I,2529.835
Fe I,2530.256
Fe I,2530.646
Fe I,2530.687
Fe I,2530.873
Fe I,2530.946
Fe I,2531.246
Fe I,2531.63
Fe I,2532.3740000000003
Fe I,2532.567
Fe I,2532.876
Fe I,2533.141
Fe I,2533.244
Fe I,2533.27
Fe I,2533.44
Fe I,2533.8050000000003
Fe I,2534.273
Fe I,2534.636
Fe I,2535.127
Fe I,2535.506
Fe I,2535.553
Fe I,2535.607
Fe I,2535.672
Fe I,2535.682
Fe I,2535.8469999999998
Fe I,2536.696
Fe I,2536.783
Fe I,2536.792
Fe I,2537.175
Fe I,2537.251
Fe I,2537.459
Fe I,2538.391
Fe I,2538.534
Fe I,2538.699
Fe I,2539.357
Fe I,2539.452
Fe I,2539.574
Fe I,2539.587
Fe I,2539.676
Fe I,2540.298
Fe I,2540.661
Fe I,2540.735
Fe I,2540.916
Fe I,2540.9719999999998
Fe I,2541.293
Fe I,2541.67
Fe I,2542.101
Fe I,2542.3179999999998
Fe I,2542.3959999999997
Fe I,2542.737
Fe I,2542.956
Fe I,2543.094
Fe I,2543.3779999999997
Fe I,2543.676
Fe I,2543.896
Fe I,2543.9230000000002
Fe I,2544.4700000000003
Fe I,2544.656
Fe I,2545.143
Fe I,2545.787
Fe I,2545.921
Fe I,2545.978
Fe I,2546.035
Fe I,2546.085
Fe I,2546.174
Fe I,2546.175
Fe I,2546.868
Fe I,2547.687
Fe I,2548.081
Fe I,2548.3469999999998
Fe I,2548.391
Fe I,2548.46
Fe I,2548.495
Fe I,2548.507
Fe I,2548.6279999999997
Fe I,2548.6369999999997
Fe I,2548.882
Fe I,2549.223
Fe I,2549.307
Fe I,2549.457
Fe I,2549.5249999999996
Fe I,2549.613
Fe I,2549.764
Fe I,2549.831
Fe I,2549.946
Fe I,2550.511
Fe I,2550.624
Fe I,2550.812
Fe I,2551.094
Fe I,2551.417
Fe I,2552.5389999999998
Fe I,2552.606
Fe I,2552.767
Fe I,2552.79
Fe I,2552.831
Fe I,2553.493
Fe I,2553.669
Fe I,2553.684
Fe I,2553.8810000000003
Fe I,2554.591
Fe I,2555.257
Fe I,2555.478
Fe I,2555.646
Fe I,2556.304
Fe I,2556.325
Fe I,2556.808
Fe I,2556.863
Fe I,2557.27
Fe I,2557.416
Fe I,2557.663
Fe I,2557.831
Fe I,2557.977
Fe I,2558.117
Fe I,2558.214
Fe I,2558.467
Fe I,2558.526
Fe I,2558.5550000000003
Fe I,2558.575
Fe I,2559.093
Fe I,2559.219
Fe I,2559.3109999999997
Fe I,2559.462
Fe I,2559.8599999999997
Fe I,2559.8849999999998
Fe I,2560.034
Fe I,2560.557
Fe I,2560.5860000000002
Fe I,2560.7690000000002
Fe I,2560.831
Fe I,2561.232
Fe I,2561.272
Fe I,2561.308
Fe I,2561.332
Fe I,2561.855
Fe I,2562.2219999999998
Fe I,2562.229
Fe I,2562.7120000000004
Fe I,2562.9399999999996
Fe I,2563.0130000000004
Fe I,2563.399
Fe I,2563.809
Fe I,2563.8990000000003
Fe I,2564.5589999999997
Fe I,2565.471
Fe I,2566.4260000000004
Fe I,2567.892
Fe I,2568.157
Fe I,2568.181
Fe I,2568.2549999999997
Fe I,2568.406
Fe I,2568.642
Fe I,2568.7439999999997
Fe I,2568.824
Fe I,2568.8639999999996
Fe I,2569.03
Fe I,2569.093
Fe I,2569.344
Fe I,2569.3740000000003
Fe I,2569.5969999999998
Fe I,2569.598
Fe I,2569.744
Fe I,2569.771
Fe I,2572.55
Fe I,2572.754
Fe I,2573.235
Fe I,2573.4249999999997
Fe I,2573.429
Fe I,2573.736
Fe I,2574.3329999999996
Fe I,2574.685
Fe I,2575.689
Fe I,2575.745
Fe I,2576.0480000000002
Fe I,2576.162
Fe I,2576.2329999999997
Fe I,2576.639
Fe I,2576.6899999999996
Fe I,2576.7110000000002
Fe I,2576.7160000000003
Fe I,2576.748
Fe I,2576.9779999999996
Fe I,2577.19
Fe I,2578.0040000000004
Fe I,2578.4320000000002
Fe I,2578.5539999999996
Fe I,2578.676
Fe I,2579.185
Fe I,2579.2599999999998
Fe I,2579.2700000000004
Fe I,2579.278
Fe I,2579.418
Fe I,2579.844
Fe I,2579.907
Fe I,2580.065
Fe I,2580.294
Fe I,2580.543
Fe I,2580.555
Fe I,2580.9519999999998
Fe I,2581.5499999999997
Fe I,2581.6539999999995
Fe I,2582.2980000000002
Fe I,2582.6040000000003
Fe I,2583.4249999999997
Fe I,2583.67
Fe I,2584.536
Fe I,2585.464
Fe I,2585.6
Fe I,2586.478
Fe I,2586.5550000000003
Fe I,2586.6530000000002
Fe I,2587.201
Fe I,2587.688
Fe I,2587.874
Fe I,2587.9950000000003
Fe I,2588.2470000000003
Fe I,2588.2650000000003
Fe I,2588.295
Fe I,2588.305
Fe I,2588.478
Fe I,2590.874
Fe I,2591.257
Fe I,2591.957
Fe I,2592.0609999999997
Fe I,2592.284
Fe I,2592.293
Fe I,2592.771
Fe I,2592.826
Fe I,2593.259
Fe I,2593.503
Fe I,2593.517
Fe I,2594.036
Fe I,2594.151
Fe I,2595.425
Fe I,2596.076
Fe I,2597.436
Fe I,2597.8289999999997
Fe I,2597.89
Fe I,2598.852
Fe I,2599.567
Fe I,2600.207
Fe I,2600.361
Fe I,2601.7219999999998
Fe I,2602.478
Fe I,2602.776
Fe I,2603.041
Fe I,2603.27
Fe I,2603.297
Fe I,2603.5550000000003
Fe I,2603.6040000000003
Fe I,2603.6090000000004
Fe I,2603.682
Fe I,2603.982
Fe I,2604.0
Fe I,2604.212
Fe I,2604.2149999999997
Fe I,2604.755
Fe I,2605.657
Fe I,2605.979
Fe I,2606.304
Fe I,2606.827
Fe I,2607.0139999999997
Fe I,2607.83
Fe I,2608.297
Fe I,2609.2200000000003
Fe I,2609.8579999999997
Fe I,2610.442
Fe I,2610.751
Fe I,2612.772
Fe I,2613.2119999999995
Fe I,2613.2549999999997
Fe I,2614.4700000000003
Fe I,2614.495
Fe I,2614.8070000000002
Fe I,2614.8860000000004
Fe I,2614.945
Fe I,2615.206
Fe I,2615.874
Fe I,2615.983
Fe I,2617.239
Fe I,2617.774
Fe I,2618.018
Fe I,2618.71
Fe I,2618.848
Fe I,2621.477
Fe I,2622.752
Fe I,2623.366
Fe I,2623.534
Fe I,2624.133
Fe I,2624.75
Fe I,2625.41
Fe I,2625.713
Fe I,2625.9480000000003
Fe I,2626.214
Fe I,2626.385
Fe I,2626.666
Fe I,2627.127
Fe I,2627.224
Fe I,2627.293
Fe I,2629.572
Fe I,2632.237
Fe I,2632.594
Fe I,2632.9880000000003
Fe I,2633.6200000000003
Fe I,2634.923
Fe I,2635.719
Fe I,2635.8089999999997
Fe I,2636.134
Fe I,2636.1360000000004
Fe I,2636.479
Fe I,2638.8010000000004
Fe I,2641.0289999999995
Fe I,2641.304
Fe I,2641.4890000000005
Fe I,2641.646
Fe I,2641.906
Fe I,2641.9080000000004
Fe I,2642.145
Fe I,2642.274
Fe I,2642.588
Fe I,2643.999
Fe I,2645.4219999999996
Fe I,2646.322
Fe I,2647.394
Fe I,2647.557
Fe I,2648.165
Fe I,2649.9130000000005
Fe I,2649.953
Fe I,2651.474
Fe I,2651.512
Fe I,2651.7070000000003
Fe I,2651.848
Fe I,2651.879
Fe I,2652.188
Fe I,2653.051
Fe I,2653.138
Fe I,2654.802
Fe I,2656.1450000000004
Fe I,2656.3
Fe I,2656.792
Fe I,2656.9529999999995
Fe I,2658.3010000000004
Fe I,2658.477
Fe I,2659.249
Fe I,2660.398
Fe I,2661.305
Fe I,2661.4159999999997
Fe I,2661.799
Fe I,2662.057
Fe I,2662.3039999999996
Fe I,2663.163
Fe I,2663.444
Fe I,2664.0429999999997
Fe I,2664.167
Fe I,2664.2799999999997
Fe I,2664.322
Fe I,2665.31
Fe I,2666.33
Fe I,2666.3990000000003
Fe I,2666.4539999999997
Fe I,2666.54
Fe I,2666.812
Fe I,2666.965
Fe I,2667.0679999999998
Fe I,2667.224
Fe I,2667.9129999999996
Fe I,2668.712
Fe I,2669.0
Fe I,2669.493
Fe I,2669.5139999999997
Fe I,2670.29
Fe I,2670.7870000000003
Fe I,2671.393
Fe I,2671.4179999999997
Fe I,2672.217
Fe I,2672.875
Fe I,2673.0860000000002
Fe I,2673.213
Fe I,2673.5460000000003
Fe I,2674.1820000000002
Fe I,2674.615
Fe I,2674.7160000000003
Fe I,2675.1420000000003
Fe I,2675.276
Fe I,2676.16
Fe I,2677.254
Fe I,2677.718
Fe I,2678.2119999999995
Fe I,2679.022
Fe I,2679.062
Fe I,2679.714
Fe I,2680.118
Fe I,2680.453
Fe I,2680.913
Fe I,2681.012
Fe I,2681.461
Fe I,2681.586
Fe I,2681.884
Fe I,2682.211
Fe I,2683.207
Fe I,2683.9359999999997
Fe I,2684.8559999999998
Fe I,2685.1369999999997
Fe I,2687.415
Fe I,2687.7999999999997
Fe I,2689.2129999999997
Fe I,2689.4139999999998
Fe I,2689.8289999999997
Fe I,2689.88
Fe I,2690.046
Fe I,2690.068
Fe I,2690.4210000000003
Fe I,2692.248
Fe I,2692.6499999999996
Fe I,2692.8050000000003
Fe I,2692.969
Fe I,2693.375
Fe I,2694.536
Fe I,2694.593
Fe I,2695.036
Fe I,2695.209
Fe I,2695.3089999999997
Fe I,2695.531
Fe I,2695.585
Fe I,2695.652
Fe I,2695.99
Fe I,2696.1259999999997
Fe I,2696.284
Fe I,2696.922
Fe I,2697.0209999999997
Fe I,2697.6569999999997
Fe I,2698.165
Fe I,2698.243
Fe I,2699.107
Fe I,2699.51
Fe I,2700.612
Fe I,2701.173
Fe I,2701.909
Fe I,2702.229
Fe I,2702.45
Fe I,2702.561
Fe I,2702.692
Fe I,2702.918
Fe I,2702.942
Fe I,2703.3280000000004
Fe I,2703.803
Fe I,2703.97
Fe I,2704.4610000000002
Fe I,2704.5789999999997
Fe I,2704.791
Fe I,2706.012
Fe I,2706.576
Fe I,2706.5820000000003
Fe I,2706.773
Fe I,2707.0
Fe I,2707.0339999999997
Fe I,2707.4489999999996
Fe I,2708.571
Fe I,2708.6459999999997
Fe I,2708.79
Fe I,2708.8920000000003
Fe I,2709.255
Fe I,2709.738
Fe I,2709.906
Fe I,2709.956
Fe I,2709.989
Fe I,2710.544
Fe I,2710.691
Fe I,2711.174
Fe I,2711.1810000000005
Fe I,2711.219
Fe I,2711.459
Fe I,2711.655
Fe I,2713.449
Fe I,2713.569
Fe I,2713.5879999999997
Fe I,2714.06
Fe I,2714.817
Fe I,2714.8689999999997
Fe I,2714.9139999999998
Fe I,2715.197
Fe I,2715.524
Fe I,2716.0019999999995
Fe I,2716.2580000000003
Fe I,2716.316
Fe I,2716.4179999999997
Fe I,2717.133
Fe I,2717.366
Fe I,2717.786
Fe I,2718.358
Fe I,2718.377
Fe I,2718.4359999999997
Fe I,2718.4570000000003
Fe I,2718.973
Fe I,2719.027
Fe I,2719.06
Fe I,2719.131
Fe I,2719.1359999999995
Fe I,2719.42
Fe I,2719.916
Fe I,2720.197
Fe I,2720.902
Fe I,2721.1079999999997
Fe I,2721.505
Fe I,2721.569
Fe I,2721.808
Fe I,2721.821
Fe I,2722.0389999999998
Fe I,2722.232
Fe I,2722.3250000000003
Fe I,2722.353
Fe I,2722.8379999999997
Fe I,2723.028
Fe I,2723.09
Fe I,2723.2670000000003
Fe I,2723.433
Fe I,2723.56
Fe I,2723.577
Fe I,2723.6189999999997
Fe I,2723.8630000000003
Fe I,2724.1269999999995
Fe I,2724.341
Fe I,2724.419
Fe I,2724.67
Fe I,2724.891
Fe I,2724.937
Fe I,2724.953
Fe I,2725.285
Fe I,2725.349
Fe I,2725.6009999999997
Fe I,2725.6220000000003
Fe I,2725.807
Fe I,2726.0550000000003
Fe I,2726.236
Fe I,2726.2509999999997
Fe I,2726.3639999999996
Fe I,2726.79
Fe I,2727.208
Fe I,2727.626
Fe I,2728.0209999999997
Fe I,2728.541
Fe I,2728.82
Fe I,2729.212
Fe I,2729.332
Fe I,2730.0240000000003
Fe I,2730.116
Fe I,2730.254
Fe I,2730.982
Fe I,2731.282
Fe I,2731.341
Fe I,2731.849
Fe I,2732.3289999999997
Fe I,2732.919
Fe I,2733.342
Fe I,2733.367
Fe I,2733.58
Fe I,2734.006
Fe I,2734.2180000000003
Fe I,2734.267
Fe I,2734.268
Fe I,2734.447
Fe I,2734.616
Fe I,2734.884
Fe I,2734.8869999999997
Fe I,2735.0599999999995
Fe I,2735.4750000000004
Fe I,2735.612
Fe I,2735.7740000000003
Fe I,2736.166
Fe I,2736.5280000000002
Fe I,2736.7619999999997
Fe I,2736.8599999999997
Fe I,2736.875
Fe I,2736.942
Fe I,2736.964
Fe I,2737.1440000000002
Fe I,2737.259
Fe I,2737.309
Fe I,2737.6400000000003
Fe I,2737.833
Fe I,2738.213
Fe I,2738.26
Fe I,2738.504
Fe I,2739.175
Fe I,2740.254
Fe I,2740.496
Fe I,2740.693
Fe I,2740.8940000000002
Fe I,2741.1009999999997
Fe I,2741.1270000000004
Fe I,2741.5280000000002
Fe I,2741.5769999999998
Fe I,2741.687
Fe I,2742.0159999999996
Fe I,2742.038
Fe I,2742.254
Fe I,2742.2609999999995
Fe I,2742.3320000000003
Fe I,2742.4049999999997
Fe I,2742.634
Fe I,2742.7569999999996
Fe I,2743.0650000000005
Fe I,2743.5649999999996
Fe I,2744.067
Fe I,2744.356
Fe I,2744.527
Fe I,2744.789
Fe I,2745.279
Fe I,2745.734
Fe I,2745.961
Fe I,2746.565
Fe I,2746.668
Fe I,2746.982
Fe I,2747.002
Fe I,2747.555
Fe I,2749.248
Fe I,2749.6820000000002
Fe I,2750.048
Fe I,2750.1400000000003
Fe I,2750.1490000000003
Fe I,2750.4199999999996
Fe I,2750.514
Fe I,2750.697
Fe I,2750.874
Fe I,2751.214
Fe I,2751.318
Fe I,2751.71
Fe I,2751.802
Fe I,2751.8689999999997
Fe I,2752.8289999999997
Fe I,2753.098
Fe I,2753.234
Fe I,2753.2799999999997
Fe I,2753.687
Fe I,2753.7920000000004
Fe I,2753.86
Fe I,2753.969
Fe I,2754.032
Fe I,2754.232
Fe I,2754.427
Fe I,2754.459
Fe I,2754.61
Fe I,2754.937
Fe I,2755.057
Fe I,2755.181
Fe I,2755.4579999999996
Fe I,2755.698
Fe I,2755.743
Fe I,2756.2670000000003
Fe I,2756.3279999999995
Fe I,2756.515
Fe I,2757.3160000000003
Fe I,2757.4220000000005
Fe I,2757.447
Fe I,2757.901
Fe I,2758.9800000000005
Fe I,2759.186
Fe I,2759.492
Fe I,2759.721
Fe I,2759.8140000000003
Fe I,2759.83
Fe I,2759.925
Fe I,2760.05
Fe I,2760.616
Fe I,2761.4809999999998
Fe I,2761.499
Fe I,2761.5820000000003
Fe I,2761.7799999999997
Fe I,2762.027
Fe I,2762.68
Fe I,2762.681
Fe I,2762.772
Fe I,2762.917
Fe I,2763.0919999999996
Fe I,2763.1099999999997
Fe I,2764.323
Fe I,2764.7859999999996
Fe I,2765.246
Fe I,2765.688
Fe I,2766.031
Fe I,2766.4350000000004
Fe I,2766.553
Fe I,2766.909
Fe I,2767.451
Fe I,2767.522
Fe I,2767.9399999999996
Fe I,2768.1040000000003
Fe I,2768.4300000000003
Fe I,2768.4320000000002
Fe I,2769.298
Fe I,2769.6710000000003
Fe I,2770.4030000000002
Fe I,2770.543
Fe I,2770.696
Fe I,2771.0449999999996
Fe I,2771.8810000000003
Fe I,2772.074
Fe I,2772.11
Fe I,2772.32
Fe I,2772.5099999999998
Fe I,2772.826
Fe I,2773.233
Fe I,2773.368
Fe I,2773.9030000000002
Fe I,2774.1620000000003
Fe I,2774.1899999999996
Fe I,2774.73
Fe I,2774.89
Fe I,2774.939
Fe I,2775.2300000000005
Fe I,2775.46
Fe I,2775.788
Fe I,2775.844
Fe I,2776.7700000000004
Fe I,2777.81
Fe I,2778.067
Fe I,2778.18
Fe I,2778.2200000000003
Fe I,2778.562
Fe I,2778.7509999999997
Fe I,2778.842
Fe I,2778.93
Fe I,2779.284
Fe I,2779.692
Fe I,2780.5299999999997
Fe I,2780.698
Fe I,2781.8360000000002
Fe I,2782.0519999999997
Fe I,2783.197
Fe I,2783.2889999999998
Fe I,2783.55
Fe I,2783.8529999999996
Fe I,2784.008
Fe I,2784.341
Fe I,2785.077
Fe I,2785.353
Fe I,2785.861
Fe I,2786.171
Fe I,2786.191
Fe I,2786.286
Fe I,2787.121
Fe I,2787.9320000000002
Fe I,2788.105
Fe I,2788.253
Fe I,2789.476
Fe I,2789.613
Fe I,2789.802
Fe I,2789.8469999999998
Fe I,2790.536
Fe I,2790.7560000000003
Fe I,2790.805
Fe I,2790.94
Fe I,2791.504
Fe I,2791.783
Fe I,2791.786
Fe I,2791.901
Fe I,2792.399
Fe I,2793.8639999999996
Fe I,2794.139
Fe I,2794.7019999999998
Fe I,2795.27
Fe I,2795.54
Fe I,2795.844
Fe I,2795.8730000000005
Fe I,2796.218
Fe I,2796.376
Fe I,2796.822
Fe I,2796.871
Fe I,2797.04
Fe I,2797.372
Fe I,2797.627
Fe I,2797.7749999999996
Fe I,2798.867
Fe I,2799.147
Fe I,2800.469
Fe I,2802.029
Fe I,2803.0950000000003
Fe I,2803.224
Fe I,2803.6130000000003
Fe I,2804.52
Fe I,2804.8630000000003
Fe I,2804.8860000000004
Fe I,2805.025
Fe I,2805.807
Fe I,2806.07
Fe I,2806.4519999999998
Fe I,2806.984
Fe I,2807.076
Fe I,2807.215
Fe I,2807.245
Fe I,2807.452
Fe I,2807.487
Fe I,2807.511
Fe I,2807.964
Fe I,2808.191
Fe I,2808.3269999999998
Fe I,2808.335
Fe I,2808.354
Fe I,2808.942
Fe I,2809.373
Fe I,2810.2780000000002
Fe I,2810.304
Fe I,2810.609
Fe I,2810.833
Fe I,2811.1630000000005
Fe I,2811.891
Fe I,2812.0420000000004
Fe I,2812.206
Fe I,2812.504
Fe I,2812.908
Fe I,2813.2870000000003
Fe I,2813.3120000000004
Fe I,2813.843
Fe I,2814.168
Fe I,2814.412
Fe I,2814.681
Fe I,2814.903
Fe I,2815.0150000000003
Fe I,2815.507
Fe I,2815.616
Fe I,2816.6449999999995
Fe I,2816.7619999999997
Fe I,2817.355
Fe I,2817.371
Fe I,2817.504
Fe I,2817.559
Fe I,2817.9399999999996
Fe I,2818.016
Fe I,2818.354
Fe I,2818.5930000000003
Fe I,2819.276
Fe I,2819.304
Fe I,2820.2
Fe I,2821.004
Fe I,2822.2609999999995
Fe I,2822.808
Fe I,2823.2760000000003
Fe I,2823.2920000000004
Fe I,2823.504
Fe I,2824.394
Fe I,2824.7000000000003
Fe I,2824.945
Fe I,2825.218
Fe I,2825.3250000000003
Fe I,2825.46
Fe I,2825.5560000000005
Fe I,2825.641
Fe I,2825.688
Fe I,2826.326
Fe I,2826.35
Fe I,2826.474
Fe I,2826.4980000000005
Fe I,2827.4040000000005
Fe I,2827.6670000000004
Fe I,2827.8590000000004
Fe I,2827.864
Fe I,2827.892
Fe I,2827.901
Fe I,2828.13
Fe I,2828.5449999999996
Fe I,2828.5730000000003
Fe I,2828.808
Fe I,2828.867
Fe I,2829.0910000000003
Fe I,2829.1269999999995
Fe I,2829.361
Fe I,2829.407
Fe I,2830.319
Fe I,2830.57
Fe I,2830.7549999999997
Fe I,2832.435
Fe I,2832.448
Fe I,2832.516
Fe I,2833.402
Fe I,2834.0519999999997
Fe I,2834.151
Fe I,2834.1730000000002
Fe I,2834.42
Fe I,2834.753
Fe I,2835.241
Fe I,2835.4559999999997
Fe I,2835.662
Fe I,2835.9500000000003
Fe I,2836.316
Fe I,2837.2070000000003
Fe I,2838.12
Fe I,2838.279
Fe I,2839.6890000000003
Fe I,2839.974
Fe I,2840.4219999999996
Fe I,2840.4629999999997
Fe I,2840.4860000000003
Fe I,2840.937
Fe I,2841.25
Fe I,2842.545
Fe I,2842.9120000000003
Fe I,2843.213
Fe I,2843.623
Fe I,2843.631
Fe I,2843.798
Fe I,2843.9210000000003
Fe I,2843.977
Fe I,2844.421
Fe I,2844.642
Fe I,2845.5470000000005
Fe I,2845.594
Fe I,2845.714
Fe I,2846.366
Fe I,2846.83
Fe I,2847.753
Fe I,2847.794
Fe I,2848.715
Fe I,2849.4700000000003
Fe I,2851.216
Fe I,2851.509
Fe I,2851.7970000000005
Fe I,2852.0139999999997
Fe I,2852.1749999999997
Fe I,2852.9660000000003
Fe I,2853.341
Fe I,2853.684
Fe I,2853.772
Fe I,2855.2120000000004
Fe I,2855.648
Fe I,2856.4190000000003
Fe I,2857.9919999999997
Fe I,2858.0860000000002
Fe I,2858.684
Fe I,2858.688
Fe I,2858.8959999999997
Fe I,2859.9049999999997
Fe I,2860.165
Fe I,2860.348
Fe I,2861.668
Fe I,2862.0519999999997
Fe I,2862.223
Fe I,2862.495
Fe I,2862.742
Fe I,2863.076
Fe I,2863.1580000000004
Fe I,2863.4300000000003
Fe I,2863.808
Fe I,2863.8630000000003
Fe I,2865.163
Fe I,2865.7650000000003
Fe I,2866.152
Fe I,2866.3799999999997
Fe I,2866.625
Fe I,2867.309
Fe I,2867.562
Fe I,2867.878
Fe I,2868.195
Fe I,2868.214
Fe I,2868.4539999999997
Fe I,2869.2290000000003
Fe I,2869.307
Fe I,2869.8250000000003
Fe I,2871.476
Fe I,2871.7219999999998
Fe I,2872.3340000000003
Fe I,2872.4990000000003
Fe I,2873.521
Fe I,2873.653
Fe I,2874.026
Fe I,2874.1719999999996
Fe I,2874.881
Fe I,2875.1659999999997
Fe I,2875.238
Fe I,2875.246
Fe I,2875.3019999999997
Fe I,2876.712
Fe I,2876.783
Fe I,2877.301
Fe I,2877.591
Fe I,2878.6259999999997
Fe I,2878.68
Fe I,2878.761
